COMPANY NAME,COUNTY,TOWN,API WELL NUMBER,WELL NAME,WELL STATUS,WELL TYPE CODE,SURFACE LONGITUDE,SURFACE LATITUDE,VERIFIED LOCATION,REGION,Georeference
Unknown,Cattaraugus,Allegany,31009708040000,KC 805,UN,NL,-78.534607,42.007381,NO,9,POINT (-78.534607 42.007381)
Unknown,Cattaraugus,Allegany,31009708050000,KC 806,UN,NL,-78.534676,42.009056,NO,9,POINT (-78.534676 42.009056)
Unknown,Cattaraugus,Allegany,31009708060000,KC 807,UN,NL,-78.534996,42.007008,NO,9,POINT (-78.534996 42.007008)
Unknown,Cattaraugus,Allegany,31009708070000,KC 808,UN,NL,-78.535057,42.005764,NO,9,POINT (-78.535057 42.005764)
Unknown,Cattaraugus,Allegany,31009708080000,KC 809,UN,NL,-78.53508,42.003838,NO,9,POINT (-78.53508 42.003838)
Unknown,Cattaraugus,Allegany,31009708090000,KC 810,UN,NL,-78.535103,42.009365,NO,9,POINT (-78.535103 42.009365)
Unknown,Cattaraugus,Allegany,31009708100000,KC 811,UM,NL,-78.535133,42.000404,NO,9,POINT (-78.535133 42.000404)
Unknown,Cattaraugus,Allegany,31009708110000,KC 812,UM,NL,-78.535164,42.003056,NO,9,POINT (-78.535164 42.003056)
Unknown,Cattaraugus,Allegany,31009708120000,KC 813,UN,NL,-78.535164,42.006752,NO,9,POINT (-78.535164 42.006752)
Unknown,Cattaraugus,Allegany,31009708130000,KC 814,UN,NL,-78.535179,42.001232,NO,9,POINT (-78.535179 42.001232)
Unknown,Cattaraugus,Allegany,31009708140000,KC 815,UN,NL,-78.535263,42.004826,NO,9,POINT (-78.535263 42.004826)
Unknown,Cattaraugus,Allegany,31009708150000,KC 816,UN,NL,-78.535271,42.002174,NO,9,POINT (-78.535271 42.002174)
Unknown,Cattaraugus,Allegany,31009708160000,KC 817,UN,NL,-78.535355,42.009739,NO,9,POINT (-78.535355 42.009739)
Unknown,Cattaraugus,Allegany,31009708170000,KC 818,UN,NL,-78.535393,42.010464,NO,9,POINT (-78.535393 42.010464)
Unknown,Cattaraugus,Allegany,31009708180000,KC 819,UN,NL,-78.535591,42.008892,NO,9,POINT (-78.535591 42.008892)
Unknown,Cattaraugus,Allegany,31009708190000,KC 820,UM,NL,-78.535751,42.002617,NO,9,POINT (-78.535751 42.002617)
Unknown,Cattaraugus,Allegany,31009708200000,KC 821,UN,NL,-78.535812,42.009705,NO,9,POINT (-78.535812 42.009705)
Unknown,Cattaraugus,Allegany,31009708210000,KC 822,UN,NL,-78.535881,42.010525,NO,9,POINT (-78.535881 42.010525)
Unknown,Cattaraugus,Allegany,31009708220000,KC 823,UN,NL,-78.536018,42.004211,NO,9,POINT (-78.536018 42.004211)
Unknown,Cattaraugus,Allegany,31009708230000,KC 824,UN,NL,-78.536034,42.006268,NO,9,POINT (-78.536034 42.006268)
Unknown,Cattaraugus,Allegany,31009708240000,KC 825,UN,NL,-78.53614,42.00737,NO,9,POINT (-78.53614 42.00737)
Unknown,Cattaraugus,Allegany,31009708250000,KC 826,UL,NL,-78.536163,42.001759,NO,9,POINT (-78.536163 42.001759)
Unknown,Cattaraugus,Allegany,31009708260000,KC 827,UM,NL,-78.536217,42.000355,NO,9,POINT (-78.536217 42.000355)
Unknown,Cattaraugus,Allegany,31009708270000,KC 828,UN,NL,-78.536247,42.008301,NO,9,POINT (-78.536247 42.008301)
Unknown,Cattaraugus,Allegany,31009708280000,KC 829,UN,NL,-78.536255,42.005749,NO,9,POINT (-78.536255 42.005749)
Unknown,Cattaraugus,Allegany,31009708290000,KC 830,UN,NL,-78.53627,42.009712,NO,9,POINT (-78.53627 42.009712)
Unknown,Cattaraugus,Allegany,31009708300000,KC 831,UN,NL,-78.536285,42.006775,NO,9,POINT (-78.536285 42.006775)
Unknown,Cattaraugus,Allegany,31009708310000,KC 832,UN,NL,-78.536324,42.010109,NO,9,POINT (-78.536324 42.010109)
Unknown,Cattaraugus,Allegany,31009708320000,KC 833,UN,NL,-78.536331,42.00481,NO,9,POINT (-78.536331 42.00481)
Unknown,Cattaraugus,Allegany,31009708330000,KC 834,UM,NL,-78.536346,42.001251,NO,9,POINT (-78.536346 42.001251)
Unknown,Cattaraugus,Allegany,31009708340000,KC 835,UN,NL,-78.536362,42.009403,NO,9,POINT (-78.536362 42.009403)
Unknown,Cattaraugus,Allegany,31009708350000,KC 836,UN,NL,-78.536392,42.003075,NO,9,POINT (-78.536392 42.003075)
Unknown,Cattaraugus,Allegany,31009708360000,KC 837,UN,NL,-78.536407,42.003857,NO,9,POINT (-78.536407 42.003857)
Unknown,Cattaraugus,Allegany,31009708370000,KC 838,UM,NL,-78.536415,42.002136,NO,9,POINT (-78.536415 42.002136)
Unknown,Cattaraugus,Allegany,31009708380000,KC 839,UN,NL,-78.536476,42.009228,NO,9,POINT (-78.536476 42.009228)
Unknown,Cattaraugus,Allegany,31009708390000,KC 840,UN,NL,-78.536484,42.006123,NO,9,POINT (-78.536484 42.006123)
Unknown,Cattaraugus,Allegany,31009708400000,KC 841,UN,NL,-78.536774,42.003502,NO,9,POINT (-78.536774 42.003502)
Unknown,Cattaraugus,Allegany,31009708410000,KC 842,UN,NL,-78.53685,42.003059,NO,9,POINT (-78.53685 42.003059)
Unknown,Cattaraugus,Allegany,31009708420000,KC 843,UM,NL,-78.536865,42.000938,NO,9,POINT (-78.536865 42.000938)
Unknown,Cattaraugus,Allegany,31009708430000,KC 844,UN,NL,-78.53688,42.00449,NO,9,POINT (-78.53688 42.00449)
Unknown,Cattaraugus,Allegany,31009708440000,KC 845,UL,NL,-78.5371,41.99992,YES,9,POINT (-78.5371 41.99992)
Unknown,Cattaraugus,Allegany,31009708450000,KC 846,UN,NL,-78.537254,42.00993,NO,9,POINT (-78.537254 42.00993)
Unknown,Cattaraugus,Allegany,31009708460000,KC 847,UN,NL,-78.537346,42.009296,NO,9,POINT (-78.537346 42.009296)
Unknown,Cattaraugus,Allegany,31009708470000,KC 848,UN,NL,-78.537422,42.010208,NO,9,POINT (-78.537422 42.010208)
Unknown,Cattaraugus,Allegany,31009708480000,KC 849,UN,NL,-78.537445,42.005901,NO,9,POINT (-78.537445 42.005901)
Unknown,Cattaraugus,Allegany,31009708490000,KC 850,UN,NL,-78.537445,42.002956,NO,9,POINT (-78.537445 42.002956)
Unknown,Cattaraugus,Allegany,31009708500000,KC 851,UN,NL,-78.53746,42.007652,NO,9,POINT (-78.53746 42.007652)
Unknown,Cattaraugus,Allegany,31009708510000,KC 852,UN,NL,-78.537483,42.006699,NO,9,POINT (-78.537483 42.006699)
Unknown,Cattaraugus,Allegany,31009708520000,KC 853,UN,NL,-78.537506,42.005669,NO,9,POINT (-78.537506 42.005669)
Unknown,Cattaraugus,Allegany,31009708530000,KC 854,UN,NL,-78.537506,42.008472,NO,9,POINT (-78.537506 42.008472)
Unknown,Cattaraugus,Allegany,31009708540000,KC 855,UN,NL,-78.537537,42.003925,NO,9,POINT (-78.537537 42.003925)
Unknown,Cattaraugus,Allegany,31009708550000,KC 856,UN,NL,-78.537659,42.000328,NO,9,POINT (-78.537659 42.000328)
Unknown,Cattaraugus,Allegany,31009708560000,KC 857,UN,NL,-78.537766,42.004547,NO,9,POINT (-78.537766 42.004547)
Unknown,Cattaraugus,Allegany,31009708570000,KC 858,UN,NL,-78.537773,42.003326,NO,9,POINT (-78.537773 42.003326)
Unknown,Cattaraugus,Allegany,31009708580000,KC 859,UN,NL,-78.538124,42.011425,NO,9,POINT (-78.538124 42.011425)
Unknown,Cattaraugus,Allegany,31009708590000,KC 860,UN,NL,-78.53846,42.010937,NO,9,POINT (-78.53846 42.010937)
Unknown,Cattaraugus,Allegany,31009708600000,KC 861,UN,NL,-78.538567,42.003178,NO,9,POINT (-78.538567 42.003178)
Unknown,Cattaraugus,Allegany,31009708610000,KC 862,UN,NL,-78.538582,42.006611,NO,9,POINT (-78.538582 42.006611)
Unknown,Cattaraugus,Allegany,31009708620000,KC 863,UN,NL,-78.538597,42.010136,NO,9,POINT (-78.538597 42.010136)
Unknown,Cattaraugus,Allegany,31009708630000,KC 864,UN,NL,-78.538605,42.008381,NO,9,POINT (-78.538605 42.008381)
Unknown,Cattaraugus,Allegany,31009708640000,KC 865,UN,NL,-78.538673,42.007427,NO,9,POINT (-78.538673 42.007427)
Unknown,Cattaraugus,Allegany,31009708650000,KC 866,UN,NL,-78.538704,42.009235,NO,9,POINT (-78.538704 42.009235)
Unknown,Cattaraugus,Allegany,31009708660000,KC 867,UN,NL,-78.538765,42.005802,NO,9,POINT (-78.538765 42.005802)
Unknown,Cattaraugus,Allegany,31009708670000,KC 868,UN,NL,-78.538826,42.007763,NO,9,POINT (-78.538826 42.007763)
Unknown,Cattaraugus,Allegany,31009708680000,KC 869,UN,NL,-78.538872,42.002148,NO,9,POINT (-78.538872 42.002148)
Unknown,Cattaraugus,Allegany,31009708690000,KC 870,UN,NL,-78.538902,42.002949,NO,9,POINT (-78.538902 42.002949)
Unknown,Cattaraugus,Allegany,31009708700000,KC 871,UN,NL,-78.538925,42.004807,NO,9,POINT (-78.538925 42.004807)
Unknown,Cattaraugus,Allegany,31009708710000,KC 872,UN,NL,-78.53894,42.000328,NO,9,POINT (-78.53894 42.000328)
Unknown,Cattaraugus,Allegany,31009708720000,KC 873,UN,NL,-78.538979,42.001743,NO,9,POINT (-78.538979 42.001743)
Unknown,Cattaraugus,Allegany,31009708730000,KC 874,UN,NL,-78.539001,42.003899,NO,9,POINT (-78.539001 42.003899)
Unknown,Cattaraugus,Allegany,31009708740000,KC 875,UN,NL,-78.539063,42.011406,NO,9,POINT (-78.539063 42.011406)
Unknown,Cattaraugus,Allegany,31009708750000,KC 876,UN,NL,-78.539116,42.001141,NO,9,POINT (-78.539116 42.001141)
Unknown,Cattaraugus,Allegany,31009708760000,KC 877,UN,NL,-78.53936,42.003143,NO,9,POINT (-78.53936 42.003143)
Unknown,Cattaraugus,Allegany,31009708770000,KC 878,UN,NL,-78.539658,42.005833,NO,9,POINT (-78.539658 42.005833)
Unknown,Cattaraugus,Allegany,31009708780000,KC 879,UN,NL,-78.539719,42.010063,NO,9,POINT (-78.539719 42.010063)
Unknown,Cattaraugus,Allegany,31009708790000,KC 880,UN,NL,-78.539757,42.010994,NO,9,POINT (-78.539757 42.010994)
Unknown,Cattaraugus,Allegany,31009708800000,KC 881,UN,NL,-78.53978,42.007545,NO,9,POINT (-78.53978 42.007545)
Unknown,Cattaraugus,Allegany,31009708810000,KC 882,UN,NL,-78.539841,42.003113,NO,9,POINT (-78.539841 42.003113)
Unknown,Cattaraugus,Allegany,31009708820000,KC 883,UN,NL,-78.539848,42.009258,NO,9,POINT (-78.539848 42.009258)
Unknown,Cattaraugus,Allegany,31009708830000,KC 884,UM,NL,-78.539848,42.008343,NO,9,POINT (-78.539848 42.008343)
Unknown,Cattaraugus,Allegany,31009708840000,KC 885,UN,NL,-78.540016,42.001698,NO,9,POINT (-78.540016 42.001698)
Unknown,Cattaraugus,Allegany,31009708850000,KC 886,UN,NL,-78.540077,42.002125,NO,9,POINT (-78.540077 42.002125)
Unknown,Cattaraugus,Allegany,31009708860000,KC 887,UN,NL,-78.540077,42.002712,NO,9,POINT (-78.540077 42.002712)
Unknown,Cattaraugus,Allegany,31009708870000,KC 888,UN,NL,-78.540115,42.005684,NO,9,POINT (-78.540115 42.005684)
Unknown,Cattaraugus,Allegany,31009708880000,KC 889,UN,NL,-78.540192,42.00119,NO,9,POINT (-78.540192 42.00119)
Unknown,Cattaraugus,Allegany,31009708890000,KC 890,UN,NL,-78.540283,42.000374,NO,9,POINT (-78.540283 42.000374)
Unknown,Cattaraugus,Allegany,31009708900000,KC 891,UN,NL,-78.540314,42.003078,NO,9,POINT (-78.540314 42.003078)
Unknown,Cattaraugus,Allegany,31009708910000,KC 892,UN,NL,-78.540321,42.003944,NO,9,POINT (-78.540321 42.003944)
Unknown,Cattaraugus,Allegany,31009708920000,KC 893,UN,NL,-78.540344,42.004822,NO,9,POINT (-78.540344 42.004822)
Unknown,Cattaraugus,Allegany,31009708930000,KC 894,UN,NL,-78.540657,42.006699,NO,9,POINT (-78.540657 42.006699)
Unknown,Cattaraugus,Allegany,31009708940000,KC 895,UN,NL,-78.540749,42.00742,NO,9,POINT (-78.540749 42.00742)
Unknown,Cattaraugus,Allegany,31009708950000,KC 896,UN,NL,-78.540756,42.000587,NO,9,POINT (-78.540756 42.000587)
Unknown,Cattaraugus,Allegany,31009708960000,KC 897,UN,NL,-78.540779,42.010925,NO,9,POINT (-78.540779 42.010925)
Unknown,Cattaraugus,Allegany,31009708970000,KC 898,UN,NL,-78.540878,42.003803,NO,9,POINT (-78.540878 42.003803)
Unknown,Cattaraugus,Allegany,31009708980000,KC 899,UN,NL,-78.540878,42.003193,NO,9,POINT (-78.540878 42.003193)
Unknown,Cattaraugus,Allegany,31009708990000,KC 900,UN,NL,-78.540939,42.005871,NO,9,POINT (-78.540939 42.005871)
Unknown,Cattaraugus,Allegany,31009709000000,KC 901,UM,NL,-78.540947,42.009224,NO,9,POINT (-78.540947 42.009224)
Unknown,Cattaraugus,Allegany,31009709010000,KC 902,UN,NL,-78.540985,42.006611,NO,9,POINT (-78.540985 42.006611)
Unknown,Cattaraugus,Allegany,31009709020000,KC 903,UN,NL,-78.541,42.010117,NO,9,POINT (-78.541 42.010117)
Unknown,Cattaraugus,Allegany,31009709030000,KC 904,UN,NL,-78.541397,42.004921,NO,9,POINT (-78.541397 42.004921)
Unknown,Cattaraugus,Allegany,31009709040000,KC 905,UN,NL,-78.541428,42.002644,NO,9,POINT (-78.541428 42.002644)
Unknown,Cattaraugus,Allegany,31009709050000,KC 906,UN,NL,-78.541473,42.003956,NO,9,POINT (-78.541473 42.003956)
Unknown,Cattaraugus,Allegany,31009709060000,KC 907,UN,NL,-78.541481,42.002209,NO,9,POINT (-78.541481 42.002209)
Unknown,Cattaraugus,Allegany,31009709070000,KC 908,UM,NL,-78.541512,42.00835,NO,9,POINT (-78.541512 42.00835)
Unknown,Cattaraugus,Allegany,31009709080000,KC 909,UN,NL,-78.54158,42.00029,NO,9,POINT (-78.54158 42.00029)
Unknown,Cattaraugus,Allegany,31009709090000,KC 910,UN,NL,-78.541595,42.001534,NO,9,POINT (-78.541595 42.001534)
Unknown,Cattaraugus,Allegany,31009709100000,KC 911,UM,NL,-78.541634,42.008705,NO,9,POINT (-78.541634 42.008705)
Unknown,Cattaraugus,Allegany,31009709110000,KC 912,UN,NL,-78.541641,42.002892,NO,9,POINT (-78.541641 42.002892)
Unknown,Cattaraugus,Allegany,31009709120000,KC 913,UN,NL,-78.541748,42.0005,NO,9,POINT (-78.541748 42.0005)
Unknown,Cattaraugus,Allegany,31009709130000,KC 914,UN,NL,-78.541801,42.005692,NO,9,POINT (-78.541801 42.005692)
Unknown,Cattaraugus,Allegany,31009709140000,KC 915,UN,NL,-78.541931,42.003208,NO,9,POINT (-78.541931 42.003208)
Unknown,Cattaraugus,Allegany,31009709150000,KC 916,UN,NL,-78.541939,42.002914,NO,9,POINT (-78.541939 42.002914)
Unknown,Cattaraugus,Allegany,31009709160000,KC 917,UN,NL,-78.541992,42.003597,NO,9,POINT (-78.541992 42.003597)
Unknown,Cattaraugus,Allegany,31009709170000,KC 918,UM,NL,-78.542099,42.01012,NO,9,POINT (-78.542099 42.01012)
Unknown,Cattaraugus,Allegany,31009709180000,KC 919,UM,NL,-78.542122,42.008331,NO,9,POINT (-78.542122 42.008331)
Unknown,Cattaraugus,Allegany,31009709190000,KC 920,UN,NL,-78.542198,42.009224,NO,9,POINT (-78.542198 42.009224)
Unknown,Cattaraugus,Allegany,31009709200000,KC 921,UN,NL,-78.542229,42.006573,NO,9,POINT (-78.542229 42.006573)
Unknown,Cattaraugus,Allegany,31009709210000,KC 922,UN,NL,-78.542282,42.007446,NO,9,POINT (-78.542282 42.007446)
Unknown,Cattaraugus,Allegany,31009709220000,KC 923,UN,NL,-78.542587,42.002163,NO,9,POINT (-78.542587 42.002163)
Unknown,Cattaraugus,Allegany,31009709230000,KC 924,UN,NL,-78.542618,42.000359,NO,9,POINT (-78.542618 42.000359)
Unknown,Cattaraugus,Allegany,31009709240000,KC 925,UM,NL,-78.542633,42.007286,NO,9,POINT (-78.542633 42.007286)
Unknown,Cattaraugus,Allegany,31009709250000,KC 926,UN,NL,-78.542809,42.003838,NO,9,POINT (-78.542809 42.003838)
Unknown,Cattaraugus,Allegany,31009709260000,KC 927,UN,NL,-78.542839,42.009701,NO,9,POINT (-78.542839 42.009701)
Unknown,Cattaraugus,Allegany,31009709270000,KC 928,UN,NL,-78.54287,42.003036,NO,9,POINT (-78.54287 42.003036)
Unknown,Cattaraugus,Allegany,31009709280000,KC 929,UN,NL,-78.542908,42.007179,NO,9,POINT (-78.542908 42.007179)
Unknown,Cattaraugus,Allegany,31009709290000,KC 930,UN,NL,-78.542984,42.004929,NO,9,POINT (-78.542984 42.004929)
Unknown,Cattaraugus,Allegany,31009709300000,KC 931,UN,NL,-78.543083,42.002476,NO,9,POINT (-78.543083 42.002476)
Unknown,Cattaraugus,Allegany,31009709310000,KC 932,UM,NL,-78.543205,42.009403,NO,9,POINT (-78.543205 42.009403)
Unknown,Cattaraugus,Allegany,31009709320000,KC 933,UN,NL,-78.543251,42.005627,NO,9,POINT (-78.543251 42.005627)
Unknown,Cattaraugus,Allegany,31009709330000,KC 934,UN,NL,-78.543251,42.007496,NO,9,POINT (-78.543251 42.007496)
Unknown,Cattaraugus,Allegany,31009709340000,KC 935,UN,NL,-78.543358,42.006615,NO,9,POINT (-78.543358 42.006615)
Unknown,Cattaraugus,Allegany,31009709350000,KC 936,UN,NL,-78.543373,42.008251,NO,9,POINT (-78.543373 42.008251)
Unknown,Cattaraugus,Allegany,31009709360000,KC 937,UN,NL,-78.543465,42.00766,NO,9,POINT (-78.543465 42.00766)
Unknown,Cattaraugus,Allegany,31009709370000,KC 938,UN,NL,-78.543472,42.01004,NO,9,POINT (-78.543472 42.01004)
Unknown,Cattaraugus,Allegany,31009709380000,KC 939,UN,NL,-78.543488,42.00621,NO,9,POINT (-78.543488 42.00621)
Unknown,Cattaraugus,Allegany,31009709390000,KC 940,UN,NL,-78.543694,42.000355,NO,9,POINT (-78.543694 42.000355)
Unknown,Cattaraugus,Allegany,31009709400000,KC 941,UN,NL,-78.543732,42.002125,NO,9,POINT (-78.543732 42.002125)
Unknown,Cattaraugus,Allegany,31009709410000,KC 942,UN,NL,-78.543777,42.003811,NO,9,POINT (-78.543777 42.003811)
Unknown,Cattaraugus,Allegany,31009709420000,KC 943,UN,NL,-78.543854,42.003101,NO,9,POINT (-78.543854 42.003101)
Unknown,Cattaraugus,Allegany,31009709430000,KC 944,UN,NL,-78.543945,42.004745,NO,9,POINT (-78.543945 42.004745)
Unknown,Cattaraugus,Allegany,31009709440000,KC 945,UN,NL,-78.54409,42.005943,NO,9,POINT (-78.54409 42.005943)
Unknown,Cattaraugus,Allegany,31009709450000,KC 946,UN,NL,-78.54422,42.007351,NO,9,POINT (-78.54422 42.007351)
Unknown,Cattaraugus,Allegany,31009709460000,KC 947,UN,NL,-78.54422,42.003727,NO,9,POINT (-78.54422 42.003727)
Unknown,Cattaraugus,Allegany,31009709470000,KC 948,UN,NL,-78.544235,42.000408,NO,9,POINT (-78.544235 42.000408)
Unknown,Cattaraugus,Allegany,31009709480000,KC 949,UN,NL,-78.544289,42.001392,NO,9,POINT (-78.544289 42.001392)
Unknown,Cattaraugus,Allegany,31009709490000,KC 950,UN,NL,-78.544289,42.004967,NO,9,POINT (-78.544289 42.004967)
Unknown,Cattaraugus,Allegany,31009709500000,KC 951,UN,NL,-78.544334,42.008549,NO,9,POINT (-78.544334 42.008549)
Unknown,Cattaraugus,Allegany,31009709510000,KC 952,UN,NL,-78.54435,42.010166,NO,9,POINT (-78.54435 42.010166)
Unknown,Cattaraugus,Allegany,31009709520000,KC 953,UN,NL,-78.54435,42.009289,NO,9,POINT (-78.54435 42.009289)
Unknown,Cattaraugus,Allegany,31009709530000,KC 954,UN,NL,-78.544357,42.007977,NO,9,POINT (-78.544357 42.007977)
Unknown,Cattaraugus,Allegany,31009709540000,KC 955,UN,NL,-78.544456,42.005703,NO,9,POINT (-78.544456 42.005703)
Unknown,Cattaraugus,Allegany,31009709550000,KC 956,UN,NL,-78.544479,42.008354,NO,9,POINT (-78.544479 42.008354)
Unknown,Cattaraugus,Allegany,31009709560000,KC 957,UN,NL,-78.544487,42.007534,NO,9,POINT (-78.544487 42.007534)
Unknown,Cattaraugus,Allegany,31009709570000,KC 958,UN,NL,-78.544556,42.006538,NO,9,POINT (-78.544556 42.006538)
Unknown,Cattaraugus,Allegany,31009709580000,KC 959,UN,NL,-78.54467,42.005337,NO,9,POINT (-78.54467 42.005337)
Unknown,Cattaraugus,Allegany,31009709590000,KC 960,UN,NL,-78.544868,42.004833,NO,9,POINT (-78.544868 42.004833)
Unknown,Cattaraugus,Allegany,31009709600000,KC 961,UN,NL,-78.544876,42.00309,NO,9,POINT (-78.544876 42.00309)
Unknown,Cattaraugus,Allegany,31009709610000,KC 962,UN,NL,-78.54493,42.002174,NO,9,POINT (-78.54493 42.002174)
Unknown,Cattaraugus,Allegany,31009709620000,KC 963,UN,NL,-78.54493,42.004032,NO,9,POINT (-78.54493 42.004032)
Unknown,Cattaraugus,Allegany,31009709630000,KC 964,UN,NL,-78.544991,42.000256,NO,9,POINT (-78.544991 42.000256)
Unknown,Cattaraugus,Allegany,31009709640000,KC 965,UN,NL,-78.545006,42.001228,NO,9,POINT (-78.545006 42.001228)
Unknown,Cattaraugus,Allegany,31009709650000,KC 966,UN,NL,-78.545471,42.007351,NO,9,POINT (-78.545471 42.007351)
Unknown,Cattaraugus,Allegany,31009709660000,KC 967,UN,NL,-78.5457,42.002007,NO,9,POINT (-78.5457 42.002007)
Unknown,Cattaraugus,Allegany,31009709670000,KC 968,UN,NL,-78.545876,42.000259,NO,9,POINT (-78.545876 42.000259)
Unknown,Cattaraugus,Allegany,31009709680000,KC 969,UN,NL,-78.546059,42.004807,NO,9,POINT (-78.546059 42.004807)
Unknown,Cattaraugus,Allegany,31009709690000,KC 970,UN,NL,-78.546089,42.003067,NO,9,POINT (-78.546089 42.003067)
Unknown,Cattaraugus,Allegany,31009709700000,KC 971,UN,NL,-78.54612,42.001225,NO,9,POINT (-78.54612 42.001225)
Unknown,Cattaraugus,Allegany,31009709710000,KC 972,UN,NL,-78.546158,42.003887,NO,9,POINT (-78.546158 42.003887)
Unknown,Cattaraugus,Allegany,31009709720000,KC 973,UN,NL,-78.546196,42.000519,NO,9,POINT (-78.546196 42.000519)
Unknown,Cattaraugus,Allegany,31009709730000,KC 974,UN,NL,-78.54631,42.000202,NO,9,POINT (-78.54631 42.000202)
Unknown,Cattaraugus,Allegany,31009709740000,KC 975,UN,NL,-78.546341,42.002117,NO,9,POINT (-78.546341 42.002117)
Unknown,Cattaraugus,Allegany,31009709750000,KC 976,UN,NL,-78.546829,42.001888,NO,9,POINT (-78.546829 42.001888)
Unknown,Cattaraugus,Allegany,31009709760000,KC 977,UN,NL,-78.547165,42.00032,NO,9,POINT (-78.547165 42.00032)
Unknown,Cattaraugus,Allegany,31009709770000,KC 978,UN,NL,-78.547203,42.004753,NO,9,POINT (-78.547203 42.004753)
Unknown,Cattaraugus,Allegany,31009709780000,KC 979,UN,NL,-78.547264,42.004025,NO,9,POINT (-78.547264 42.004025)
Unknown,Cattaraugus,Allegany,31009709790000,KC 980,UN,NL,-78.54731,42.003044,NO,9,POINT (-78.54731 42.003044)
Unknown,Cattaraugus,Allegany,31009709800000,KC 981,UN,NL,-78.547325,42.002201,NO,9,POINT (-78.547325 42.002201)
Unknown,Cattaraugus,Allegany,31009709810000,KC 982,UN,NL,-78.547508,42.00135,NO,9,POINT (-78.547508 42.00135)
Unknown,Cattaraugus,Allegany,31009709820000,KC 983,UN,NL,-78.548248,42.004646,NO,9,POINT (-78.548248 42.004646)
Unknown,Cattaraugus,Allegany,31009709830000,KC 984,UN,NL,-78.548294,42.000355,NO,9,POINT (-78.548294 42.000355)
Unknown,Cattaraugus,Allegany,31009709840000,KC 985,UN,NL,-78.548462,42.002281,NO,9,POINT (-78.548462 42.002281)
Unknown,Cattaraugus,Allegany,31009709850000,KC 986,UN,NL,-78.548462,42.004768,NO,9,POINT (-78.548462 42.004768)
Unknown,Cattaraugus,Allegany,31009709860000,KC 987,UN,NL,-78.5485,42.003078,NO,9,POINT (-78.5485 42.003078)
Unknown,Cattaraugus,Allegany,31009709870000,KC 988,UL,NL,-78.5153,42.01196,YES,9,POINT (-78.5153 42.01196)
Unknown,Cattaraugus,Allegany,31009709880000,KC 989,UL,NL,-78.52546,42.00123,YES,9,POINT (-78.52546 42.00123)
West Valley Central School,Cattaraugus,Ashford,31009047720000,Fee,UL,GD,-78.60835,42.40593,YES,9,POINT (-78.60835 42.40593)
"Nuclear Fuel Services, Inc.",Cattaraugus,Ashford,31009067400000,Fee 1,UN,MM,-78.63439,42.44567,NO,9,POINT (-78.63439 42.44567)
"Nuclear Fuel Services, Inc.",Cattaraugus,Ashford,31009071960000,Fee 2,UN,DS,-78.63375,42.44643,NO,9,POINT (-78.63375 42.44643)
South Penn Oil Co.,Cattaraugus,Carrollton,31009074310000,Allegany State Park 131,UN,GD,-78.63203,42.06703,NO,9,POINT (-78.63203 42.06703)
South Penn Oil Co.,Cattaraugus,Carrollton,31009074320000,Allegany State Park 132,UN,GD,-78.63286,42.06607,NO,9,POINT (-78.63286 42.06607)
South Penn Oil Co.,Cattaraugus,Carrollton,31009074330000,Allegany State Park 133,UN,GD,-78.63434,42.06442,NO,9,POINT (-78.63434 42.06442)
South Penn Oil Co.,Cattaraugus,Carrollton,31009074340000,Allegany State Park 134,UN,GD,-78.63434,42.06442,NO,9,POINT (-78.63434 42.06442)
South Penn Oil Co.,Cattaraugus,Carrollton,31009074350000,Allegany State Park 135,UN,GD,-78.63425,42.06291,NO,9,POINT (-78.63425 42.06291)
South Penn Oil Co.,Cattaraugus,Carrollton,31009074360000,Allegany State Park 136,UN,GD,-78.63277,42.06332,NO,9,POINT (-78.63277 42.06332)
Unknown,Cattaraugus,Carrollton,31009074370000,Allegany State Park 137,UN,GD,-78.63609,42.06277,NO,9,POINT (-78.63609 42.06277)
