COMPANY NAME,COUNTY,TOWN,API WELL NUMBER,WELL NAME,WELL STATUS CODE,WELL TYPE CODE,SURFACE LONGITUDE,SURFACE LATITUDE,VERIFIED LOCATION,REGION,Georeference
Unknown,Allegany,Alma,31003700000000,Root F 262,UN,NL,-78.05418,42.065197,NO,9,POINT (-78.05418 42.065197)
Unknown,Allegany,Bolivar,31003700000000,Root K 10,UN,NL,-78.07473,42.058308,NO,9,POINT (-78.07473 42.058308)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Eo-15,UL,OD,-78.56377,42.01225,YES,9,POINT (-78.56377 42.01225)
Unknown,Ontario,West Bloomfield,31069000000000,Rollins 6,UM,GD,,,NO,8,
Unknown,Allegany,Bolivar,31003700000000,Dunn J 69,UN,NL,-78.15859,42.055756,NO,9,POINT (-78.15859 42.055756)
Unknown,Erie,Collins,31029000000000,None Specified,UN,GD,-78.95207,42.48906,NO,9,POINT (-78.95207 42.48906)
Unknown,Cattaraugus,Allegany,31009700000000,KC 851,UN,NL,-78.53746,42.007652,NO,9,POINT (-78.53746 42.007652)
Pennzoil Products Co.,Allegany,Bolivar,31003600000000,Ballard U-30,UL,NL,-78.1845,42.08594,YES,9,POINT (-78.1845 42.08594)
Bradley Producing Corp.,Allegany,Alma,31003100000000,Lot 91 29-91,UN,OD,-78.01937,42.0377,NO,9,POINT (-78.01937 42.0377)
Unknown,Allegany,Wirt,31003700000000,Crockett D 43,UM,NL,-78.17362,42.088047,NO,9,POINT (-78.17362 42.088047)
Other Gas,Erie,Evans,31029600000000,Hennigan 1,UM,NL,-79.04023,42.649729,NO,9,POINT (-79.04023 42.649729)
Unknown,Allegany,Alma,31003700000000,Root F 139,UN,NL,-78.0585,42.060665,NO,9,POINT (-78.0585 42.060665)
Unknown,Allegany,Wirt,31003700000000,Webb E 32,UL,NL,-78.14798,42.09842,NO,9,POINT (-78.14798 42.09842)
Unknown,Allegany,Wirt,31003700000000,Reiman L 83,UN,NL,-78.15091,42.095257,NO,9,POINT (-78.15091 42.095257)
Ontario Gas,Ontario,East Bloomfield,31069000000000,Denby M M 2,UM,GD,-77.47426,42.86028,NO,8,POINT (-77.47426 42.86028)
Unknown,Allegany,Alma,31003700000000,Fisher J 22,UN,NL,-78.06093,42.066227,NO,9,POINT (-78.06093 42.066227)
Unknown,Allegany,Bolivar,31003600000000,Phillips Farm 32,UL,IW,-78.11363,42.084412,YES,9,POINT (-78.11363 42.084412)
Unknown,Allegany,Bolivar,31003700000000,PFG 100,UN,NL,-78.13726,42.074848,NO,9,POINT (-78.13726 42.074848)
Unknown,Cattaraugus,Allegany,31009700000000,KC 149,UN,NL,-78.49545,42.011959,NO,9,POINT (-78.49545 42.011959)
"Wilcox,Wilcox & Wilcox",Chautauqua,Kiantone,31013100000000,"Bently, Ray 1",UL,NL,-79.22413,42.00622,YES,9,POINT (-79.22413 42.00622)
Unknown,Cattaraugus,Allegany,31009700000000,KC 416,UN,NL,-78.52072,42.019966,NO,9,POINT (-78.52072 42.019966)
Unknown,Allegany,Bolivar,31003700000000,PFG 47,UN,NL,-78.13281,42.072002,NO,9,POINT (-78.13281 42.072002)
Acme Drilling,Steuben,Troupsburg,31101000000000,Dearman 1,UM,DW,-77.51408,42.01934,NO,8,POINT (-77.51408 42.01934)
"Stengel, J.C.",Allegany,Friendship,31003000000000,Hills Estate W4,UN,OD,-78.06929,42.19438,NO,9,POINT (-78.06929 42.19438)
"Bingham, T.H. et al",Steuben,Rathbone,31101000000000,Considine,UM,GD,-77.35611,42.15079,NO,8,POINT (-77.35611 42.15079)
Unknown,Allegany,Bolivar,31003700000000,Dunn J 11,UM,NL,-78.1618,42.06049,NO,9,POINT (-78.1618 42.06049)
Moore Producing Co.,Allegany,Bolivar,31003700000000,Curtis Farm 196,UL,OD,-78.18874,42.08217,NO,9,POINT (-78.18874 42.08217)
Case Oil Corp.,Allegany,Bolivar,31003600000000,Homestead W10,UL,IW,-78.08993,42.061272,YES,9,POINT (-78.08993 42.061272)
Mayrock Oil Co.,Allegany,Scio,31003700000000,Riley Allen Est. p9,UM,OD,-78.04562,42.09269,NO,9,POINT (-78.04562 42.09269)
Unknown,Allegany,Bolivar,31003700000000,PYR 114,UL,NL,-78.17951,42.08891,YES,9,POINT (-78.17951 42.08891)
Reservation Gas,Chautauqua,Hanover,31013000000000,Domenico Philip 1,UM,GD,-79.11264,42.53884,NO,9,POINT (-79.11264 42.53884)
Penn York Natural Gas,Steuben,West Union,31101000000000,Harden 1,UM,DH,-77.68259,42.05501,NO,8,POINT (-77.68259 42.05501)
Unknown,Allegany,Bolivar,31003600000000,Phillips Farm 23,UL,OD,-78.11043,42.085535,YES,9,POINT (-78.11043 42.085535)
"Rose, Philip M.",Cattaraugus,Olean,31009100000000,Willrock W-6,UL,OD,-78.44611,42.020045,NO,9,POINT (-78.44611 42.020045)
Unknown,Cattaraugus,Allegany,31009700000000,KC 77,UN,NL,-78.48978,42.023064,NO,9,POINT (-78.48978 42.023064)
Unknown,Ontario,Geneva,31069000000000,Geneva Sanatarium,UL,DW,-77.00753,42.84949,NO,8,POINT (-77.00753 42.84949)
Unknown,Allegany,Alma,31003700000000,Root F 161,UL,NL,-78.05925,42.05909,YES,9,POINT (-78.05925 42.05909)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Coleman P-365,UL,IW,-77.69302,42.0941,NO,8,POINT (-77.69302 42.0941)
Unknown,Cattaraugus,Allegany,31009700000000,KC 353,UN,NL,-78.51779,42.006565,NO,9,POINT (-78.51779 42.006565)
"Conkling, Robert A.",Allegany,Bolivar,31003500000000,Kansas Property 2,UL,OD,-78.12493,42.02879,YES,9,POINT (-78.12493 42.02879)
Unknown,Allegany,Bolivar,31003700000000,DF 100,UN,NL,-78.13385,42.039993,NO,9,POINT (-78.13385 42.039993)
Unknown,Allegany,Bolivar,31003700000000,PG 23,UM,NL,-78.07634,42.062988,NO,9,POINT (-78.07634 42.062988)
"Republic Light, Heat & Power",Chautauqua,Hanover,31013000000000,Dowley M,UM,ST,-79.07158,42.45716,NO,9,POINT (-79.07158 42.45716)
Unknown,Cattaraugus,Allegany,31009700000000,KC 231,UN,NL,-78.50885,42.016327,NO,9,POINT (-78.50885 42.016327)
Unknown,Steuben,Hornellsville,31101000000000,Hart,UM,GW,,,NO,8,
Unknown,Allegany,Alma,31003700000000,Balcerak G 66,UM,NL,-78.06579,42.061699,NO,9,POINT (-78.06579 42.061699)
North Buffalo Natural Gas,Erie,Tonawanda,31029000000000,Kennalworth Race Track 1,UM,GD,-78.87614,42.98878,NO,9,POINT (-78.87614 42.98878)
Bradley Producing Corp.,Allegany,Clarksville,31003100000000,Gray 10,UN,OD,-78.23704,42.122407,NO,9,POINT (-78.23704 42.122407)
Miller Oil Co.,Cattaraugus,Allegany,31009600000000,Kinley KU1,UL,OD,-78.50523,42.00396,YES,9,POINT (-78.50523 42.00396)
Unknown,Allegany,Alma,31003700000000,Balcerak G 79,UN,NL,-78.06304,42.066181,NO,9,POINT (-78.06304 42.066181)
Unknown,Cattaraugus,Allegany,31009700000000,KC 490,UN,NL,-78.52329,42.008125,NO,9,POINT (-78.52329 42.008125)
Valley Drilling Corp. of America,Chautauqua,Busti,31013200000000,L Eckstrom 13,UL,OD,-79.29881,42.0024,NO,9,POINT (-79.29881 42.0024)
Unknown,Allegany,Bolivar,31003700000000,Dunn J 54,UM,NL,-78.16344,42.057068,NO,9,POINT (-78.16344 42.057068)
Unknown,Cattaraugus,Perrysburg,31009000000000,Hall Warren H 1,UM,NL,-79.04357,42.48379,NO,9,POINT (-79.04357 42.48379)
"B.C.R. Development, Inc.",Allegany,Alma,31003600000000,Lot 86 U2,UL,OD,-77.97475,42.032974,YES,9,POINT (-77.97475 42.032974)
Unknown,Cattaraugus,Allegany,31009700000000,KC 617,UM,NL,-78.5274,42.011566,NO,9,POINT (-78.5274 42.011566)
Unknown,Cattaraugus,Allegany,31009700000000,KC 126,UN,NL,-78.49419,42.017483,NO,9,POINT (-78.49419 42.017483)
Unknown,Allegany,Bolivar,31003700000000,Dunn P 48,UL,NL,-78.15427,42.06155,YES,9,POINT (-78.15427 42.06155)
Unknown,Allegany,Alma,31003700000000,Root F 240,UM,NL,-78.0657,42.058666,NO,9,POINT (-78.0657 42.058666)
"B.C.R. Development, Inc.",Allegany,Alma,31003700000000,Lot 86 108,UL,OD,-77.97202,42.034031,YES,9,POINT (-77.97202 42.034031)
Unknown,Allegany,Alma,31003700000000,Balcerak G 15,UM,NL,-78.06275,42.06168,NO,9,POINT (-78.06275 42.06168)
Unknown,Allegany,Alma,31003700000000,Root F 64,UM,NL,-78.05566,42.064167,NO,9,POINT (-78.05566 42.064167)
Unknown,Allegany,Alma,31003700000000,Root F 222,UM,NL,-78.06175,42.061737,NO,9,POINT (-78.06175 42.061737)
Eagle Oil,Allegany,Alma,31003700000000,Eagle 06,UL,OD,-78.02691,42.066791,NO,9,POINT (-78.02691 42.066791)
Unknown,Allegany,Wirt,31003700000000,Jakima S 27,UM,NL,-78.14368,42.095024,NO,9,POINT (-78.14368 42.095024)
Unknown,Allegany,Wirt,31003700000000,Jakima S 58,UN,NL,-78.14552,42.092983,NO,9,POINT (-78.14552 42.092983)
Valley Drilling Corp. of America,Chautauqua,Busti,31013200000000,D Eckstrom 4,UL,OD,-79.29587,42.00336,YES,9,POINT (-79.29587 42.00336)
Unknown,Allegany,Alma,31003700000000,Balcerak G 52,UM,NL,-78.06519,42.063789,NO,9,POINT (-78.06519 42.063789)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley 180,UL,OD,-77.70528,42.09026,NO,8,POINT (-77.70528 42.09026)
Unknown,Cattaraugus,Allegany,31009600000000,Kurty U03,UL,OD,-78.50034,42.02932,YES,9,POINT (-78.50034 42.02932)
"Donovan, Inc. et al",Steuben,Bath,31101000000000,Pierce 1,UL,DW,-77.20499,42.30912,NO,8,POINT (-77.20499 42.30912)
Carey Oil,Cattaraugus,Allegany,31009700000000,Carey 294(G),UN,OD,-78.50812,42.08092,NO,9,POINT (-78.50812 42.08092)
Unknown,Allegany,UNK,31003100000000,Voided Permit,UN,NL,,,NO,9,
Unknown,Allegany,Wirt,31003700000000,Crockett D 90,UN,NL,-78.17706,42.085251,NO,9,POINT (-78.17706 42.085251)
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 0114,UM,IW,-78.05607,42.077024,NO,9,POINT (-78.05607 42.077024)
Unknown,Allegany,Bolivar,31003700000000,Dunn P 14,UM,NL,-78.15245,42.058956,NO,9,POINT (-78.15245 42.058956)
"B.C.R. Development, Inc.",Allegany,Alma,31003700000000,Lot 86 101,UL,OD,-77.97432,42.034842,YES,9,POINT (-77.97432 42.034842)
Unknown,Allegany,Bolivar,31003700000000,Szathmary D 21,UN,NL,-78.07523,42.072754,NO,9,POINT (-78.07523 42.072754)
Unknown,Allegany,Alma,31003700000000,Root F 217,UM,NL,-78.06168,42.060455,NO,9,POINT (-78.06168 42.060455)
Unknown,Allegany,Genesee,31003700000000,PPP 25,UN,NL,-78.21552,42.080841,NO,9,POINT (-78.21552 42.080841)
Unknown,Allegany,Bolivar,31003700000000,DF 21,UL,NL,-78.11962,42.044314,YES,9,POINT (-78.11962 42.044314)
Sandy Creek Oil & Gas,Oswego,Sandy Creek,31075000000000,Hilton 0,UM,DH,-76.13855,43.6308,NO,7,POINT (-76.13855 43.6308)
Unknown,Allegany,Wirt,31003700000000,Schamberger J 59,UM,NL,-78.18796,42.090191,NO,9,POINT (-78.18796 42.090191)
Unknown,Cattaraugus,Allegany,31009700000000,KC 866,UN,NL,-78.5387,42.009235,NO,9,POINT (-78.5387 42.009235)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Rex 218,UL,NL,-77.69918,42.09204,NO,8,POINT (-77.69918 42.09204)
Finance Oil & Gas,Erie,Brant,31029100000000,John Kennedy R-12,UN,GD,-79.08402,42.556665,NO,9,POINT (-79.08402 42.556665)
Unknown,Cattaraugus,Allegany,31009700000000,KC 737,UN,NL,-78.53161,42.0037,NO,9,POINT (-78.53161 42.0037)
Unknown,Allegany,Bolivar,31003700000000,Root K 31,UM,NL,-78.07681,42.059223,NO,9,POINT (-78.07681 42.059223)
Meridian Gas Co.,Onondaga,Lysander,31067000000000,Karrington J 2,UM,GD,-76.3236,43.17771,NO,7,POINT (-76.3236 43.17771)
"Genegantslet Gas & Oil Co., Inc",Chenango,Smithville,31017000000000,Collyer 1,UM,DW,-75.78468,42.41028,NO,7,POINT (-75.78468 42.41028)
W.E. Mix,Allegany,Scio,31003700000000,Mix 1050(G),UL,OD,-78.04318,42.09965,NO,9,POINT (-78.04318 42.09965)
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 109,UN,NL,-78.15188,42.070717,NO,9,POINT (-78.15188 42.070717)
Case Oil Corp.,Allegany,Bolivar,31003700000000,Case 17o,UL,OD,-78.10318,42.06852,YES,9,POINT (-78.10318 42.06852)
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 112,UN,NL,-78.15193,42.066616,NO,9,POINT (-78.15193 42.066616)
Unknown,Allegany,Alma,31003700000000,Root F 142,UM,NL,-78.05863,42.059391,NO,9,POINT (-78.05863 42.059391)
Unknown,Cattaraugus,Allegany,31009700000000,KC 187,UN,NL,-78.50266,42.015442,NO,9,POINT (-78.50266 42.015442)
Unknown,Allegany,Alma,31003700000000,Root F 91,UM,NL,-78.05643,42.060909,NO,9,POINT (-78.05643 42.060909)
Unknown,Chautauqua,Stockton,31013700000000,Taylor 1,UN,NL,-79.35347,42.32005,NO,9,POINT (-79.35347 42.32005)
Unknown,Onondaga,Van Buren,31067000000000,Leopold 1,UM,GD,-76.33205,43.14927,NO,7,POINT (-76.33205 43.14927)
Unknown,Allegany,Wirt,31003700000000,PYR 46,UM,NL,-78.17754,42.087376,NO,9,POINT (-78.17754 42.087376)
Unknown,Allegany,Bolivar,31003700000000,PFG 11,UM,NL,-78.12923,42.074745,NO,9,POINT (-78.12923 42.074745)
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 028,UL,IW,-78.05999,42.075784,YES,9,POINT (-78.05999 42.075784)
Appalachian Development,Steuben,Bath,31101000000000,Donaldson 1,UM,DW,-77.28781,42.30075,NO,8,POINT (-77.28781 42.30075)
"Campfield, Arthur",Steuben,Howard,31101000000000,McNaughton 1,UL,GD,-77.59957,42.34504,NO,8,POINT (-77.59957 42.34504)
Unknown,Allegany,Alma,31003700000000,Balcerak G 87,UN,NL,-78.06382,42.065121,NO,9,POINT (-78.06382 42.065121)
"Allegro Oil & Gas, Inc.",Allegany,Genesee,31003600000000,Krampf U4,UL,NL,-78.19851,42.070759,YES,9,POINT (-78.19851 42.070759)
Unknown,Erie,Alden,31029000000000,Company Lot Deed 541,UL,GD,-78.49096,42.90738,NO,9,POINT (-78.49096 42.90738)
Wood Oil Co.,Cattaraugus,Olean,31009600000000,67,UL,IW,-78.42094,42.00536,YES,9,POINT (-78.42094 42.00536)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Rex P-363,UL,NL,-77.69626,42.09533,NO,8,POINT (-77.69626 42.09533)
Moffett & Tate,Steuben,Canisteo,31101000000000,Ordway 1,UL,DW,-77.6125,42.258193,NO,8,POINT (-77.6125 42.258193)
"Tozier, Glen et al",Wyoming,Sheldon,31121000000000,Fee Glen Tozier 2,UL,DW,-78.35969,42.74187,YES,9,POINT (-78.35969 42.74187)
Unknown,Steuben,Hornby,31101000000000,NYS Natural Gas Corp 1,UM,DW,-77.05251,42.27257,NO,8,POINT (-77.05251 42.27257)
Unknown,Chautauqua,Hanover,31013000000000,None Specified,UM,NL,-79.11803,42.53444,NO,9,POINT (-79.11803 42.53444)
Unknown,Allegany,Alma,31003700000000,Balcerak G 45,UM,NL,-78.06472,42.063313,NO,9,POINT (-78.06472 42.063313)
Unknown,Cattaraugus,Allegany,31009700000000,KC 496,UM,NL,-78.52344,42.009979,NO,9,POINT (-78.52344 42.009979)
"Trumble, M.C. et al",Cayuga,Aurelius,31011000000000,Baker William 1,UM,DH,-76.64984,42.917544,NO,7,POINT (-76.64984 42.917544)
Bolivar Bucher,Allegany,Bolivar,31003600000000,Bucher U5,UL,NL,-78.17214,42.06984,YES,9,POINT (-78.17214 42.06984)
Unknown,Allegany,Alma,31003700000000,Root F 127,UM,NL,-78.05807,42.063435,NO,9,POINT (-78.05807 42.063435)
Appalachian Development,Steuben,Bath,31101000000000,Schmiedecker 1,UM,DW,-77.3397,42.34294,NO,8,POINT (-77.3397 42.34294)
Unknown,Allegany,Bolivar,31003700000000,PG 41,UN,NL,-78.07828,42.062992,NO,9,POINT (-78.07828 42.062992)
Unknown,Orleans,Yates,31073100000000,Corehole At Morrison,UM,SG,-78.32248,43.36626,NO,8,POINT (-78.32248 43.36626)
Knights Creek Oil Co.,Allegany,Scio,31003600000000,McKee U5,UL,OD,-78.03888,42.10187,YES,9,POINT (-78.03888 42.10187)
Unknown,Cattaraugus,Allegany,31009700000000,KC 567,UM,NL,-78.52573,42.00972,NO,9,POINT (-78.52573 42.00972)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley 16,UL,OD,-77.70836,42.10132,NO,8,POINT (-77.70836 42.10132)
"Tjhung, Frank T.",Allegany,Wellsville,31003700000000,GPS 1133,UL,IW,-77.84432,42.10243,YES,9,POINT (-77.84432 42.10243)
Unknown,Erie,Tonawanda,31029000000000,Scot L V 3,UM,GD,-78.83458,42.98658,NO,9,POINT (-78.83458 42.98658)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009200000000,Mallory Nr6,UL,OD,-78.5563,42.01883,YES,9,POINT (-78.5563 42.01883)
Unknown,Yates,Middlesex,31123000000000,Mertz 2,UL,DH,-77.23442,42.75693,YES,8,POINT (-77.23442 42.75693)
Unknown,Allegany,Wirt,31003700000000,Reiman L 76,UN,NL,-78.15076,42.09737,NO,9,POINT (-78.15076 42.09737)
Unknown,Allegany,Wirt,31003700000000,Schamberger J 13,UM,NL,-78.18513,42.087742,NO,9,POINT (-78.18513 42.087742)
Unknown,Cattaraugus,Allegany,31009700000000,KC 141,UN,NL,-78.49462,42.00922,NO,9,POINT (-78.49462 42.00922)
Unknown,Erie,Amherst,31029000000000,13,UN,GD,-78.81924,43.01409,NO,9,POINT (-78.81924 43.01409)
Unknown,Chautauqua,Sheridan,31013000000000,Schofner Fred 2,UM,GD,-79.21339,42.50144,NO,9,POINT (-79.21339 42.50144)
Unknown,Allegany,Alma,31003700000000,Balcerak G 57,UM,NL,-78.06527,42.062115,NO,9,POINT (-78.06527 42.062115)
Unknown,Cattaraugus,Allegany,31009700000000,KC 519,UL,NL,-78.52413,42.010731,YES,9,POINT (-78.52413 42.010731)
Unknown,Allegany,Wirt,31003700000000,Jakima S 67,UN,NL,-78.14642,42.09359,NO,9,POINT (-78.14642 42.09359)
Unknown,Allegany,Wirt,31003700000000,Reiman L 42,UN,NL,-78.14861,42.095135,NO,9,POINT (-78.14861 42.095135)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Rex 22,UL,NL,-77.69728,42.09577,NO,8,POINT (-77.69728 42.09577)
Unknown,Steuben,Greenwood,31101600000000,DOT RT417 #2,UM,NL,,,NO,8,
Unknown,Cattaraugus,Allegany,31009700000000,KC 667,UM,NL,-78.52899,42.012497,NO,9,POINT (-78.52899 42.012497)
Ontario Gas,Ontario,East Bloomfield,31069000000000,Phillips 1,UL,DH,-77.42736,42.85737,NO,8,POINT (-77.42736 42.85737)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Hw-11,UN,IW,-78.57477,42.01822,NO,9,POINT (-78.57477 42.01822)
Unknown,Cattaraugus,Allegany,31009700000000,KC 332,UN,NL,-78.51669,42.010258,NO,9,POINT (-78.51669 42.010258)
Unknown,Allegany,Wirt,31003700000000,PYR 70,UM,NL,-78.17831,42.090557,NO,9,POINT (-78.17831 42.090557)
Unknown,Allegany,Bolivar,31003700000000,Root K 6,UM,NL,-78.07446,42.060112,NO,9,POINT (-78.07446 42.060112)
Unknown,Wyoming,Gainesville,31121700000000,"Radley, F 1",UL,GD,-78.1152,42.68116,YES,9,POINT (-78.1152 42.68116)
Unknown,Allegany,Bolivar,31003600000000,Phillips Farm 48,UL,IW,-78.10971,42.083401,YES,9,POINT (-78.10971 42.083401)
"Crooks, John C",Allegany,Genesee,31003600000000,Benson & Briggs U3,UL,NL,-78.22492,42.08472,YES,9,POINT (-78.22492 42.08472)
Unknown,Allegany,Alma,31003700000000,Fisher J 12,UN,NL,-78.06026,42.065247,NO,9,POINT (-78.06026 42.065247)
Unknown,Cattaraugus,Allegany,31009700000000,KC 287,UN,NL,-78.51402,42.020638,NO,9,POINT (-78.51402 42.020638)
Unknown,Cattaraugus,Allegany,31009700000000,KC 74,UN,NL,-78.48954,42.020138,NO,9,POINT (-78.48954 42.020138)
Unknown,Allegany,Bolivar,31003700000000,Dunn P 37,UM,NL,-78.15357,42.057781,NO,9,POINT (-78.15357 42.057781)
Ontario Gas,Ontario,East Bloomfield,31069000000000,Phillips M J McKee,UM,GD,-77.43019,42.86028,NO,8,POINT (-77.43019 42.86028)
Phoenix Gas Co.,Seneca,Seneca Falls,31099000000000,Well 9,UM,GD,-76.78219,42.94114,NO,8,POINT (-76.78219 42.94114)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley P-4,UL,IW,-77.70338,42.09396,NO,8,POINT (-77.70338 42.09396)
Alden Batavia Natural Gas Co.,Erie,Alden,31029000000000,Kieffer Henry J Brauza,UM,GD,-78.5726,42.90256,NO,9,POINT (-78.5726 42.90256)
Unknown,Allegany,Alma,31003700000000,Root K 66,UM,NL,-78.08005,42.073219,NO,9,POINT (-78.08005 42.073219)
Moose Oil Co.,Allegany,Bolivar,31003600000000,Tullar 026,UL,OD,-78.11155,42.029462,NO,9,POINT (-78.11155 42.029462)
Unknown,Allegany,Alma,31003700000000,Root F 13,UL,NL,-78.05078,42.06174,YES,9,POINT (-78.05078 42.06174)
Unknown,Allegany,Alma,31003700000000,Balcerak G 26,UM,NL,-78.06366,42.058964,NO,9,POINT (-78.06366 42.058964)
"B.C.R. Development, Inc.",Allegany,Alma,31003700000000,Lot 86 107,UL,OD,-77.97317,42.034012,YES,9,POINT (-77.97317 42.034012)
Unknown,Allegany,Alma,31003700000000,Fisher J 14,UN,NL,-78.0603,42.065903,NO,9,POINT (-78.0603 42.065903)
Olean Freres Corp.,Cattaraugus,Allegany,31009100000000,Bryer-Kinley 48,UM,OD,-78.47985,42.1054,NO,9,POINT (-78.47985 42.1054)
Unknown,Allegany,Bolivar,31003700000000,Dunn J 74,UM,NL,-78.15907,42.059303,NO,9,POINT (-78.15907 42.059303)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley U6,UL,IW,-77.70015,42.09609,NO,8,POINT (-77.70015 42.09609)
Case Oil Corp.,Allegany,Bolivar,31003600000000,Homestead 1320,UL,OD,-78.09681,42.06929,YES,9,POINT (-78.09681 42.06929)
Carey Oil,Cattaraugus,Allegany,31009700000000,Carey 292(G),UN,OD,-78.50564,42.07909,NO,9,POINT (-78.50564 42.07909)
Unknown,Chautauqua,Sheridan,31013000000000,Dahlman G A,UL,GD,-79.18658,42.50443,YES,9,POINT (-79.18658 42.50443)
Unknown,Cattaraugus,Allegany,31009700000000,KC 533,UN,NL,-78.52483,42.00798,NO,9,POINT (-78.52483 42.00798)
Unknown,Herkimer,Winfield,31043000000000,Wadell Charles R,UN,DW,-75.19035,42.86276,NO,6,POINT (-75.19035 42.86276)
Case Oil Corp.,Allegany,Bolivar,31003700000000,Case 01o,UL,OD,-78.10213,42.07247,YES,9,POINT (-78.10213 42.07247)
Unknown,Cattaraugus,Allegany,31009700000000,KC 17,UM,NL,-78.48346,42.020298,NO,9,POINT (-78.48346 42.020298)
South Penn Oil Co.,Cattaraugus,Carrollton,31009100000000,Allegany State Park 142,UN,GD,-78.63111,42.06456,NO,9,POINT (-78.63111 42.06456)
Alden Batavia Natural Gas Co.,Wyoming,Covington,31121000000000,Hutchison R 1,UM,GD,-78.02588,42.85979,NO,9,POINT (-78.02588 42.85979)
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 38,UN,NL,-78.14935,42.068386,NO,9,POINT (-78.14935 42.068386)
Belmont Quadrangle Drilling,Steuben,Jasper,31101000000000,Bettinger 1,UM,DW,-77.46436,42.15028,NO,8,POINT (-77.46436 42.15028)
Unknown,Allegany,Scio,31003600000000,M054,UL,IW,-78.02795,42.09439,YES,9,POINT (-78.02795 42.09439)
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 150,UL,OD,-78.05293,42.07563,YES,9,POINT (-78.05293 42.07563)
Unknown,Allegany,Bolivar,31003700000000,PG 27,UL,NL,-78.07661,42.06438,YES,9,POINT (-78.07661 42.06438)
Unknown,Cattaraugus,Allegany,31009700000000,KC 607,UM,NL,-78.52712,42.012051,NO,9,POINT (-78.52712 42.012051)
Unknown,Allegany,Bolivar,31003700000000,Dunn J 44,UM,NL,-78.16289,42.056465,NO,9,POINT (-78.16289 42.056465)
Unknown,Erie,Buffalo,31029700000000,GPS 306(G),UL,GD,-78.88701,42.98396,YES,9,POINT (-78.88701 42.98396)
Unknown,Allegany,Bolivar,31003700000000,PFG 53,UN,NL,-78.13321,42.069569,NO,9,POINT (-78.13321 42.069569)
Unknown,Cattaraugus,Allegany,31009700000000,KC 156,UN,NL,-78.49763,42.012238,NO,9,POINT (-78.49763 42.012238)
Unknown,Allegany,Alma,31003700000000,Balcerak G 22,UM,NL,-78.06323,42.061302,NO,9,POINT (-78.06323 42.061302)
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 029,UL,IW,-78.05993,42.0764,YES,9,POINT (-78.05993 42.0764)
Unknown,Allegany,Wirt,31003700000000,Reiman L 87,UN,NL,-78.15139,42.096066,NO,9,POINT (-78.15139 42.096066)
Unknown,Allegany,Wirt,31003700000000,PYR 78,UN,NL,-78.17854,42.082718,NO,9,POINT (-78.17854 42.082718)
Unknown,Cattaraugus,Allegany,31009700000000,KC 926,UN,NL,-78.54281,42.003838,NO,9,POINT (-78.54281 42.003838)
Unknown,Cattaraugus,Allegany,31009700000000,KC 857,UN,NL,-78.53777,42.004547,NO,9,POINT (-78.53777 42.004547)
Unknown,Allegany,Wirt,31003700000000,Crockett D 75,UN,NL,-78.17572,42.085518,NO,9,POINT (-78.17572 42.085518)
Sangerfield Oil & Gas,Madison,Brookfield,31053000000000,Hines,UN,DW,-75.41741,42.82683,NO,7,POINT (-75.41741 42.82683)
Unknown,Cattaraugus,Allegany,31009700000000,KC 361,UN,NL,-78.51817,42.01984,NO,9,POINT (-78.51817 42.01984)
Unknown,Allegany,Bolivar,31003700000000,Root K 17,UN,NL,-78.07537,42.058342,NO,9,POINT (-78.07537 42.058342)
"Kayak Gas & Oil Co., Inc.",Erie,Evans,31029100000000,Hokan  2,UL,GD,-79.0418,42.62313,NO,9,POINT (-79.0418 42.62313)
Unknown,Allegany,Genesee,31003600000000,Moore & Gavin U1,UL,IW,-78.19187,42.07614,YES,9,POINT (-78.19187 42.07614)
Unknown,Allegany,Wirt,31003700000000,Webb E 1,UL,NL,-78.13625,42.096054,YES,9,POINT (-78.13625 42.096054)
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 88,UL,OD,-78.05701,42.07617,YES,9,POINT (-78.05701 42.07617)
